ID,Platform,Username,Display Name,Followers,Region,Country Code,Inferred Country,Category,Is Live,Avatar URL,Profile URL,Language
cmk7p93r400oom83pucfacphl,TWITCH,"roulettegaming19","RouletteGaming19",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/48fbeb2c-bc6f-4070-b0d4-c0c286855ed5-profile_image-300x300.png,https://twitch.tv/roulettegaming19,en
cmk83qyce00192b8pvi0n3mmo,TWITCH,"thehellexorcist","TheHellExorcist",0,MEXICO,,,Gaming,No,,https://twitch.tv/thehellexorcist,pt
cmk7p2j28008rm83p69t9g3yj,TWITCH,"lzulian","LZulian",0,MEXICO,,,iGaming,No,,https://twitch.tv/lzulian,es
cmk7oylwm002im83pgr02xsqc,TWITCH,"trepo_gaming","trepo_gaming",0,MEXICO,,,Gaming,No,,https://twitch.tv/trepo_gaming,es
cmk7p8d4e00m7m83p3wasujp8,TWITCH,"blackjackvt","BlackJackVT",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/526d51c1-4455-43fe-9611-f36e4ea5518b-profile_image-300x300.jpeg,https://twitch.tv/blackjackvt,es
cmk7oxwol001dm83p29abha6e,TWITCH,"pontxotv","pontxotv",0,MEXICO,,,IRL,No,,https://twitch.tv/pontxotv,es
cmk83qehj000h2b8plnjzckug,TWITCH,"chars_eg","CharS_EG",0,MEXICO,,,Gaming,No,,https://twitch.tv/chars_eg,es
cmk7oygzy0026m83p5vgorho7,TWITCH,"trakassinn","TrakasSinN",0,MEXICO,,,Gaming,No,,https://twitch.tv/trakassinn,es
cmk7oxr9x0014m83pjiy9pjjp,TWITCH,"delt4forc3","Delt4Forc3",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/delt4forc3,es
cmk83r2g7001h2b8pq40flfs0,TWITCH,"niponica","niponica",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/niponica,pt
cmk7p3182009pm83p08lyf5il,TWITCH,"caseoh247","caseoh247",0,MEXICO,,,IRL,Yes,,https://twitch.tv/caseoh247,en
cmk7daf2b009m69k7a8oqgo6o,TWITCH,"arnaldodk","ArnaldoDK",0,MEXICO,,,IRL,Yes,,https://twitch.tv/arnaldodk,pt
cmk83rmp7002l2b8ptvfvuu80,TWITCH,"mcflygarcia","McFlyGarcia",0,MEXICO,,,IRL,Yes,,https://twitch.tv/mcflygarcia,es
cmk7owsqr000bm83p6adap30c,TWITCH,"faello1","Faello1",0,MEXICO,,,Gaming,No,,https://twitch.tv/faello1,es
cmk7p3qln00b7m83pku1ssthk,TWITCH,"peedenisonline","peedenisonline",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/peedenisonline,en
cmk7p3c0r00aam83pnnoknyir,TWITCH,"aplatypuss","APlatypuss",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/aplatypuss,en
cmk7p7gzx00j8m83pnkia4ld6,TWITCH,"poker988hd","PokeR988HD",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/1d8a7ead-f3b8-48c3-876d-0108740911bc-profile_image-300x300.png,https://twitch.tv/poker988hd,es
cmk7p3lel00awm83phdw4ru0j,TWITCH,"sharonqueen","SharonQueen",0,MEXICO,,,IRL,Yes,,https://twitch.tv/sharonqueen,en
cmk7p1czk0069m83pg8qelx0i,TWITCH,"casinofanatic78","casinofanatic78",0,MEXICO,,,IRL,No,https://static-cdn.jtvnw.net/jtv_user_pictures/71c92c7e-fcf4-4fb7-94e7-f1b1933f7daf-profile_image-300x300.png,https://twitch.tv/casinofanatic78,en
cmk7p3em900agm83pwwrjns8m,TWITCH,"tenzinniznet","TenzinNiznet",0,MEXICO,,,Gaming,No,,https://twitch.tv/tenzinniznet,en
cmk7p41b000bqm83pdpn77cic,TWITCH,"adambomb","AdamBomb",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/adambomb,en
cmk7p4j6000ctm83pddz2u4gz,TWITCH,"thugshells","ThugShells",0,MEXICO,,,IRL,No,,https://twitch.tv/thugshells,en
cmk7p588p00eym83php7opw4i,TWITCH,"staketheodds","StakeTheOdds",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/staketheodds-profile_image-79881a39ce9ccb28-300x300.png,https://twitch.tv/staketheodds,en
cmk7da78l008z69k76l8ouae6,TWITCH,"batatashiras","batatashiras",0,MEXICO,,,Gaming,No,,https://twitch.tv/batatashiras,pt
cmk7p7sro00kbm83pqc07ksmh,TWITCH,"pokerstarbera","PokerstarBera",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/77708223-94c3-45a5-87cd-8c9c0f0f3531-profile_image-300x300.png,https://twitch.tv/pokerstarbera,es
cmk7p7f2000j1m83p8vv9de6r,TWITCH,"pokerpastor","PokerPastor",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/efa5c1af-1770-4e41-a665-ad4053be60cf-profile_image-300x300.png,https://twitch.tv/pokerpastor,en
cmk7owi6r0005m83pagxf9u25,TWITCH,"mangel","Mangel",0,MEXICO,,,Gaming,No,,https://twitch.tv/mangel,es
cmk83rdxv00212b8p88jfstbd,TWITCH,"jmgines_tv","jmgines_tv",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/jmgines_tv,es
cmk7p0zyt0059m83pezbixvy6,TWITCH,"slotsvainilla","slotsvainilla",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/jtv_user_pictures/a9e402ff-e070-4e40-a194-aa2980b34218-profile_image-300x300.png,https://twitch.tv/slotsvainilla,en
cmk83rb5p00202b8pqo1svsg1,TWITCH,"sharxera","Sharxera",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/sharxera,pt
cmk7da2an008m69k7ky60wkxc,TWITCH,"georgierican","GeorgieRican",0,MEXICO,,,Gaming,No,,https://twitch.tv/georgierican,es
cmk7p3bfy00a8m83pg6ps0ni0,TWITCH,"kingsammelot","KingSammelot",0,MEXICO,,,IRL,No,,https://twitch.tv/kingsammelot,en
cmk83q4ne00052b8pp8qjg7cp,TWITCH,"yosoyshacoo","yosoyshacoo",0,MEXICO,,,IRL,No,,https://twitch.tv/yosoyshacoo,es
cmk7p56j400esm83p6gswfvkj,TWITCH,"stakegod1","stakegod1",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/stakegod1-profile_image-0c230cff4e537976-300x300.jpeg,https://twitch.tv/stakegod1,en
cmk7p6ae400i5m83prxk38t3i,TWITCH,"apuestasluxury","apuestasluxury",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/jtv_user_pictures/ea7194a6-7a20-4a04-b780-27dda5a8954f-profile_image-300x300.png,https://twitch.tv/apuestasluxury,en
cmk7p7csw00itm83po3yz7uyo,TWITCH,"pokerstars","PokerStars",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/8ba5f5ba-1e1c-47a5-8c9e-f3bfc1a9e5e8-profile_image-300x300.png,https://twitch.tv/pokerstars,en
cmk7da6o6008y69k77j479gr8,TWITCH,"robescobar_poker","robescobar_poker",0,MEXICO,,,iGaming,No,,https://twitch.tv/robescobar_poker,es
cmk7p4ex700ckm83ponwzrwx8,TWITCH,"mercadomedia","MercadoMedia",0,MEXICO,,,IRL,No,,https://twitch.tv/mercadomedia,en
cmk83rjv7002e2b8pdeqlfga3,TWITCH,"mrghost_85","mrghost_85",0,MEXICO,,,Gaming,No,,https://twitch.tv/mrghost_85,es
cmk7oyuea002tm83pig2uevrz,TWITCH,"ugusmao","ugusmao",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/ugusmao,pt
cmk7p1mv30072m83py2ydwavk,TWITCH,"casinokafasii","CasinoKafasii",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/e94edf04-2028-4ffa-80b8-aa6148d314e4-profile_image-300x300.png,https://twitch.tv/casinokafasii,en
cmk83r7fw001t2b8pvfbtey7u,TWITCH,"javilon_golfriends","javilon_golfriends",0,MEXICO,,,Gaming,No,,https://twitch.tv/javilon_golfriends,es
cmk7p519n00ecm83pqa03us46,TWITCH,"stakerlrehab","Stakerlrehab",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/stakerlrehab-profile_image-1055407759f7d0a3-300x300.png,https://twitch.tv/stakerlrehab,en
cmk7p3wst00bim83p7s0169bh,TWITCH,"n0pants","n0pants",0,MEXICO,,,IRL,Yes,,https://twitch.tv/n0pants,en
cmk7p0pla004am83pksc1en3d,TWITCH,"slitsit","SLITSIT",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/0cbb2050-a8d3-451d-ac03-5fd2c2f92ede-profile_image-300x300.png,https://twitch.tv/slitsit,en
cmk7daaxl009a69k7kri7dj7z,TWITCH,"erkiki","erKiKi",0,MEXICO,,,Gaming,No,,https://twitch.tv/erkiki,es
cmk7p0oqm0047m83p39eo5fk7,TWITCH,"slots_crisarj","slots_crisarj",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/c4c114fc-88e3-4136-9b8b-4acce992fdb1-profile_image-300x300.png,https://twitch.tv/slots_crisarj,en
cmk7p0fsz003dm83p1f8uv2k3,TWITCH,"slots4fun777","Slots4fun777",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/635aab2b-1bf9-4eac-976e-defcd6f98568-profile_image-300x300.png,https://twitch.tv/slots4fun777,en
cmk7p8nk900n8m83psowj1mhd,TWITCH,"blackjackfun","blackjackfun",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/04de6756-a643-433c-a84f-ea5232407a2c-profile_image-300x300.png,https://twitch.tv/blackjackfun,en
cmk7p3yn400blm83p2ohfh5a8,TWITCH,"galadriex","Galadriex",0,MEXICO,,,IRL,Yes,,https://twitch.tv/galadriex,en
cmk7p57du00evm83p518ochmf,TWITCH,"stake","Stake",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/8d35e9c0-e63b-4bbb-ab0f-d49a8e28db95-profile_image-300x300.png,https://twitch.tv/stake,es
cmk7p2hre008om83p9maqdonq,TWITCH,"valenvtk","ValenVTK",0,MEXICO,,,iGaming,No,,https://twitch.tv/valenvtk,es
cmk7p90f700ocm83pthypj449,TWITCH,"rouletteprofitandstop","rouletteprofitandstop",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/e4cf327d-0715-4a1f-b94f-e9b27ebcd6de-profile_image-300x300.png,https://twitch.tv/rouletteprofitandstop,en
cmk7oygfi0025m83p9z0x1arr,TWITCH,"sefiroox","SeFiroox",0,MEXICO,,,IRL,No,,https://twitch.tv/sefiroox,es
cmk7p9mc400qam83pcz8fyjp4,TWITCH,"roulette36","roulette36",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/user-default-pictures-uv/41780b5a-def8-11e9-94d9-784f43822e80-profile_image-300x300.png,https://twitch.tv/roulette36,en
cmk7p5bo200f9m83p4hitbej8,TWITCH,"stakezerra","stakezerra",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/a8989062-cc6f-4650-a820-dffd48eebb5a-profile_image-300x300.jpeg,https://twitch.tv/stakezerra,pt
cmk7p61zl00hlm83pxqq7x3uv,TWITCH,"apuestastr","apuestastr",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/jtv_user_pictures/63b74804-a566-4df7-b6f9-5a45ad2844c3-profile_image-300x300.png,https://twitch.tv/apuestastr,en
cmk7p61pp00hjm83pab6fhzmo,TWITCH,"apuestaseria","apuestaseria",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/jtv_user_pictures/4255eecc-7bd0-4065-9700-717584056e09-profile_image-300x300.png,https://twitch.tv/apuestaseria,en
cmk83rigd002a2b8p5ti7q3uh,TWITCH,"marylee_blue","marylee_blue",0,MEXICO,,,IRL,No,,https://twitch.tv/marylee_blue,es
cmk7p3un500bfm83peuk4dsww,TWITCH,"angelxoxo","angelxoxo",0,MEXICO,,,IRL,No,,https://twitch.tv/angelxoxo,en
cmk7p615z00hhm83pca0qtye0,TWITCH,"apuestasomagalo","apuestasomagalo",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/jtv_user_pictures/c245421b-e964-4220-8bb8-15fb58adb194-profile_image-300x300.png,https://twitch.tv/apuestasomagalo,en
cmk7oxtjp0016m83pl26lzcwk,TWITCH,"lucaspagun","lucaspagun",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/lucaspagun,pt
cmk7p3v7v00bgm83pw8tqa6xm,TWITCH,"vanessa_lopez_official","Vanessa_Lopez_Official",0,MEXICO,,,IRL,Yes,,https://twitch.tv/vanessa_lopez_official,en
cmk7p43jd00bum83p4qro08j8,TWITCH,"emuuki","emuuki",0,MEXICO,,,IRL,No,,https://twitch.tv/emuuki,en
cmk7p533s00ehm83p77uz7hhb,TWITCH,"stakes_creative","stakes_creative",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/a551bf9a-27a9-4e10-985a-e734b7345cfc-profile_image-300x300.jpeg,https://twitch.tv/stakes_creative,es
cmk83q7m600092b8pq5nw7nad,TWITCH,"xguiry","xGuiRy",0,MEXICO,,,Gaming,No,,https://twitch.tv/xguiry,es
cmk7p52e600efm83p7dtkzdif,TWITCH,"stakecubeesports","StakeCubeEsports",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/e8393b2d-1a9a-49f2-84a9-db567a2060dc-profile_image-300x300.png,https://twitch.tv/stakecubeesports,en
cmk7daes1009l69k7toa1xsos,TWITCH,"fesicuro","fesicuro",0,MEXICO,,,IRL,No,,https://twitch.tv/fesicuro,pt
cmk7p98es00p2m83p33mqxoiw,TWITCH,"roulettedealer","roulettedealer",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/5e032346-cee2-4541-826e-2cca0df76ad7-profile_image-300x300.png,https://twitch.tv/roulettedealer,en
cmk7p439d00btm83p32ercgjv,TWITCH,"nezst","nezst",0,MEXICO,,,IRL,Yes,,https://twitch.tv/nezst,en
cmk7p8caf00m4m83pwxvsj5ey,TWITCH,"blackjacketmorgan","blackjacketMorgan",0,MEXICO,,,Creative,No,https://static-cdn.jtvnw.net/jtv_user_pictures/8b6b9d40-0aff-4f0a-ad24-345d83517a01-profile_image-300x300.png,https://twitch.tv/blackjacketmorgan,es
cmk7p5nxr00g8m83pttau9b8m,TWITCH,"apuestasandres","apuestasandres",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/user-default-pictures-uv/ce57700a-def9-11e9-842d-784f43822e80-profile_image-300x300.png,https://twitch.tv/apuestasandres,en
cmk7p1ton007pm83po8y0culn,TWITCH,"casinocoinofficial","CasinoCoinOfficial",0,MEXICO,,,IRL,No,https://static-cdn.jtvnw.net/jtv_user_pictures/82b28383-3ca2-4781-9fd4-3844afb76577-profile_image-300x300.png,https://twitch.tv/casinocoinofficial,en
cmk7p0y9j0053m83plmg106qo,TWITCH,"slotsfightero","slotsfightero",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png,https://twitch.tv/slotsfightero,en
cmk7p97ui00p0m83pv9nwenwp,TWITCH,"roulettemonster","roulettemonster",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/user-default-pictures-uv/998f01ae-def8-11e9-b95c-784f43822e80-profile_image-300x300.png,https://twitch.tv/roulettemonster,en
cmk7p4x4200dym83pdz2o0mv4,TWITCH,"staceyrpg","StaceyRPG",0,MEXICO,,,IRL,No,https://static-cdn.jtvnw.net/jtv_user_pictures/0fa8ee14-2c30-42c5-8b81-afa613ef43d4-profile_image-300x300.png,https://twitch.tv/staceyrpg,en
cmk7p1ka3006um83pplsddonj,TWITCH,"casinodreamers","CasinoDreamers",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/0c8d2b30-5639-4c6c-b4be-0ac486d1a4a5-profile_image-300x300.png,https://twitch.tv/casinodreamers,en
cmk83rex900242b8pqtd8yoho,TWITCH,"crushyn","crushyn",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/crushyn,pt
cmk7p9m1j00q9m83p3f09uu8n,TWITCH,"roulettedares","Roulettedares",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/user-default-pictures-uv/dbdc9198-def8-11e9-8681-784f43822e80-profile_image-300x300.png,https://twitch.tv/roulettedares,en
cmk7p8r8900nlm83p0bs0gols,TWITCH,"blackjack_au","BlackJack_AU",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/df36cdd7-75ed-41a9-b974-be18f9cd8276-profile_image-300x300.png,https://twitch.tv/blackjack_au,en
cmk7p47q800c1m83pfjxputeh,TWITCH,"maccdannyyy","maccdannyyy",0,MEXICO,,,IRL,No,,https://twitch.tv/maccdannyyy,en
cmk7p2m7d008ym83p6su9lwwj,TWITCH,"gigapumpstream","GigaPumpStream",0,MEXICO,,,iGaming,Yes,,https://twitch.tv/gigapumpstream,en
cmk7p8bqe00m2m83prd94o6ub,TWITCH,"blackjack10158","blackjack10158",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/b3d93564-2e8a-463d-ab9e-4601ed7660e0-profile_image-300x300.jpeg,https://twitch.tv/blackjack10158,en
cmk7p2fqe008jm83p2nikr8r8,TWITCH,"gasttona","gasttona",0,MEXICO,,,iGaming,No,,https://twitch.tv/gasttona,es
cmk7p3loy00axm83pwebe9nuf,TWITCH,"hyyjoe","hyyjoe",0,MEXICO,,,IRL,Yes,,https://twitch.tv/hyyjoe,en
cmk7p8fwo00mhm83p0qx86zxr,TWITCH,"blackjackactual88","BlackjackActual88",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/e736304b-dad7-43cc-a2df-53785744eedb-profile_image-300x300.png,https://twitch.tv/blackjackactual88,en
cmk7p3muz00azm83p6mu8sasc,TWITCH,"omegapro","OmegaPro",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/omegapro,en
cmk7p9kx300q6m83pg513ydae,TWITCH,"roulettetaiwan","RouletteTaiwan",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/jtv_user_pictures/roulettetaiwan-profile_image-81f0636b4542f9bb-300x300.jpeg,https://twitch.tv/roulettetaiwan,en
cmk7p1a9y0060m83p0z6v0c60,TWITCH,"casinokillers","CasinoKillers",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/7d14f715-a090-4c60-921b-fdb7d7664332-profile_image-300x300.png,https://twitch.tv/casinokillers,es
cmk7oxsz80015m83p3e2emxng,TWITCH,"kalathraslolweapon","KalathrasLolweapon",0,MEXICO,,,Gaming,No,,https://twitch.tv/kalathraslolweapon,es
cmk7dabia009d69k79e9z4stl,TWITCH,"gabbsz_","gabbsz_",0,MEXICO,,,Gaming,No,,https://twitch.tv/gabbsz_,pt
cmk7p57yg00exm83pqocmodtm,TWITCH,"stakew54","StakeW54",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/user-default-pictures-uv/ce57700a-def9-11e9-842d-784f43822e80-profile_image-300x300.png,https://twitch.tv/stakew54,en
cmk7p7shh00kam83p8tuoqy3e,TWITCH,"pokerfaciltv","pokerfaciltv",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/21c31bd8-d898-405a-bec3-33b5dd0b4122-profile_image-300x300.png,https://twitch.tv/pokerfaciltv,pt
cmk7oy6wp001nm83p05ds0psn,TWITCH,"holi_nosoysofi","holi_nosoysofi",0,MEXICO,,,Variety,No,,https://twitch.tv/holi_nosoysofi,es
cmk7oxbw3000rm83ps9711qqs,TWITCH,"xiteyy1_","Xiteyy1_",0,MEXICO,,,IRL,No,,https://twitch.tv/xiteyy1_,pt
cmk7p8oyf00ndm83pw5h6c6ct,TWITCH,"blackjack21tv","BlackJack21TV",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/jtv_user_pictures/fe40556a-017f-494f-93c2-57d6bc1dfad4-profile_image-300x300.png,https://twitch.tv/blackjack21tv,en
cmk83rk5n002f2b8pqumtrxf5,TWITCH,"aggeo","Aggeo",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/aggeo,pt
cmk7p4zex00e6m83p61vvoiei,TWITCH,"staked7","staked7",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/8a215c41-c3ed-4d0a-98f5-9b550ea991b3-profile_image-300x300.png,https://twitch.tv/staked7,es
cmk7p0q5y004cm83p06nkcr9u,TWITCH,"slotsntb","slotsntb",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/c3d08b69-af99-4c52-8c0a-dd64ee5a007e-profile_image-300x300.png,https://twitch.tv/slotsntb,es
cmk7p5gaj00fmm83pc7k6iv0x,TWITCH,"stakeynz","stakeynz",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/2f32c3a7-46bd-49be-9978-8f1ead1ded0d-profile_image-300x300.png,https://twitch.tv/stakeynz,en
cmk7p8ufz00nwm83p2wdatwwu,TWITCH,"blackjackcooper","BlackJackCooper",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/blackjackcooper-profile_image-1b8dee45e4ad713a-300x300.jpeg,https://twitch.tv/blackjackcooper,en
cmk83qj2l000n2b8p8qi4pl90,TWITCH,"lauluu_","LauLuu_",0,MEXICO,,,IRL,No,,https://twitch.tv/lauluu_,es
cmk7oxvtt001bm83pu2eo3k91,TWITCH,"ubosspingu1","ubosspingu1",0,MEXICO,,,Gaming,No,,https://twitch.tv/ubosspingu1,pt
cmk7p65lk00hwm83p007rs8y5,TWITCH,"apfeitasche","apfeItasche",0,MEXICO,,,Variety,No,https://static-cdn.jtvnw.net/user-default-pictures-uv/294c98b5-e34d-42cd-a8f0-140b72fba9b0-profile_image-300x300.png,https://twitch.tv/apfeitasche,en
cmk7p923800oim83pmr1cv4v8,TWITCH,"roulettek","roulettek",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/4039496e-0291-402d-bf50-7635827620c3-profile_image-300x300.png,https://twitch.tv/roulettek,en
cmk7p509z00e9m83p7bsyk682,TWITCH,"stakelord","StakeLord",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/user-default-pictures-uv/ce57700a-def9-11e9-842d-784f43822e80-profile_image-300x300.png,https://twitch.tv/stakelord,en
cmk7p91j800ogm83pcvrqjh6q,TWITCH,"roulettewithana","RoulettewithanA",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/068670b5-fdf6-472b-8359-669c3077102b-profile_image-300x300.png,https://twitch.tv/roulettewithana,en
cmk7p8a2000lwm83pgr0j3mx3,TWITCH,"blackjackgaming75","blackjackgaming75",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/6661ee91-7544-46c5-a40a-dbdc86bdc7ad-profile_image-300x300.png,https://twitch.tv/blackjackgaming75,en
cmk7p7inp00jem83p92tyye1p,TWITCH,"pokernighttv","PokerNightTV",0,MEXICO,,,iGaming,Yes,https://static-cdn.jtvnw.net/jtv_user_pictures/46d86acd-c09f-4808-b1fe-c27bb4cdc544-profile_image-300x300.png,https://twitch.tv/pokernighttv,en
cmk7p90p900odm83pdoh6sawh,TWITCH,"roulette13","Roulette13",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/user-default-pictures-uv/ead5c8b2-a4c9-4724-b1dd-9f00b46cbd3d-profile_image-300x300.png,https://twitch.tv/roulette13,en
cmk83rhlt00282b8pugaz4b2w,TWITCH,"delaatorre","delaatorre",0,MEXICO,,,Gaming,No,,https://twitch.tv/delaatorre,es
cmk7p8hkz00mnm83pruvc4l2u,TWITCH,"blackjackgabbiani","BlackjackGabbiani",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/29a72670-026c-49c7-8b8d-bec79a87a3d9-profile_image-300x300.jpg,https://twitch.tv/blackjackgabbiani,en
cmk7p55dz00eom83pt3x37jvk,TWITCH,"stake_lucy","Stake_Lucy",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/3917f2bb-ed16-46b5-b2f2-ada1e1f7e77d-profile_image-300x300.png,https://twitch.tv/stake_lucy,en
cmk7dairn009p69k7rswuzrec,TWITCH,"cabelo182","Cabelo182",0,MEXICO,,,Gaming,No,,https://twitch.tv/cabelo182,pt
cmk7p1vez007um83p8v61frh9,TWITCH,"casinobb","Casinobb",0,MEXICO,,,Gaming,Yes,https://static-cdn.jtvnw.net/jtv_user_pictures/0478a0b4-868f-4fa4-b493-d8017ca720b6-profile_image-300x300.png,https://twitch.tv/casinobb,en
cmk83qa1o000c2b8pjhy3mj6x,TWITCH,"tiointros","TioIntros",0,MEXICO,,,Gaming,No,,https://twitch.tv/tiointros,pt
cmk7p9lca00q7m83pv4tzqms6,TWITCH,"roulettexo","roulettexo",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/60245272-2cd6-47b5-b4ac-484579cd559f-profile_image-300x300.jpeg,https://twitch.tv/roulettexo,en
cmk7ox32s000km83pszo3z5bj,TWITCH,"lecpkim","LECPKIM",0,MEXICO,,,Gaming,No,,https://twitch.tv/lecpkim,es
cmk7oyjns002cm83pkaw7v2y2,TWITCH,"dahvys","DahVys",0,MEXICO,,,Gaming,Yes,,https://twitch.tv/dahvys,es
cmk83qg7i000j2b8pijkl990t,TWITCH,"neptuno","neptuNo",0,MEXICO,,,Gaming,No,,https://twitch.tv/neptuno,es
cmk7p3ht500amm83p2ddidxhd,TWITCH,"helheim_lynx","Helheim_Lynx",0,MEXICO,,,Gaming,No,,https://twitch.tv/helheim_lynx,en
cmk7p5cj200fcm83plbsrzhr7,TWITCH,"stakestars","stakestars",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/eeda48c0-8cd6-4402-8cae-8a8231ab993d-profile_image-300x300.png,https://twitch.tv/stakestars,en
cmk7p8hay00mmm83p3gj2nosd,TWITCH,"blackjackgs_","blackjackgs_",0,MEXICO,,,Education,No,https://static-cdn.jtvnw.net/jtv_user_pictures/0aac5f03-47cb-4081-ac8f-0d83af4d4956-profile_image-300x300.jpeg,https://twitch.tv/blackjackgs_,es
cmk7p9di100phm83psp3dglp4,TWITCH,"roulettescorpy","roulettescorpy",0,MEXICO,,,Gaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/f7931389-a150-4ab9-b612-c7489dc93f6e-profile_image-300x300.jpg,https://twitch.tv/roulettescorpy,en
cmk7p7afn00inm83phd29th2g,TWITCH,"pokergal13","pokergal13",0,MEXICO,,,iGaming,No,https://static-cdn.jtvnw.net/jtv_user_pictures/d534ab6c-6761-470f-bc5e-26f1f8faaf0b-profile_image-300x300.png,https://twitch.tv/pokergal13,en
cmk7oycfy001zm83pkcwnd1n4,TWITCH,"neirosuzumiya","NeiroSuzumiya",0,MEXICO,,,IRL,Yes,,https://twitch.tv/neirosuzumiya,es
cmk96oyyx001wa23u8etu69za,TWITCH,"heysoymariaa","heysoyMariaa",0,MEXICO,,,IRL,Yes,https://static-cdn.jtvnw.net/jtv_user_pictures/8bc0e90d-d16a-4085-b5e2-0ef228e6e7af-profile_image-300x300.png,https://twitch.tv/heysoymariaa,es
